node,index,x,y,paper_id,title
759,759,-234.4307034598633,41.796269956158994,2502.07385v1,Non-uniqueness for the nonlinear dynamical Lamé system
760,760,64.84800263588195,-254.19108912643554,2502.07313v1,Critical exponent for the one-dimensional wave equation with a space-dependent scale invariant damping and time derivative nonlinearity
761,761,1188.248955977584,788.0121559973772,2502.07311v1,"Differential inclusion systems with double phase competing operators, convection, and mixed boundary conditions"
762,762,240.14820279883264,-222.47212199199987,2502.07240v1,Existence and Convergence of Least-Energy Solutions Involving the Logarithmic Schrödinger Operator
763,763,-145.21451937733457,-437.32182242388,2502.07210v2,Generalized Harnack Inequality for Mean Curvature Flow and Ancient Solutions
764,764,-37.976642092539926,524.112315370262,2502.07093v1,Neural network-motivated regularity analysis of inverse problems and application to inverse scattering
765,765,-158.36715814450216,-108.84658804622026,2502.07061v1,Uniqueness of Weak Solutions for Biot-Stokes Interactions
766,766,-371.9340717115823,-308.0000966426307,2502.07051v1,Control on Hilbert Space and Mean Field Control: the Common Noise Case
767,767,1354.8954411645736,-472.00113473752367,2502.07028v1,Stochastic Dynamics of Incoherent Branched Flows
768,768,-713.2273576812357,-615.6828515617489,2502.06625v1,Mitigation of Artifacts in Multistatic & Passive Radar Imaging Using Microlocal Analysis
769,769,-54.02972298359749,-381.20571526726434,2502.06622v1,Semi-classical limit of the massive Klein-Gordon-Maxwell system toward the relativistic Euler-Maxwell system via an adapted modulated energy method
770,770,-79.0675996370378,-46.19093264985552,2502.06620v1,Complex Brillouin Zone for Localised Modes in Hermitian and Non-Hermitian Problems
771,771,160.71672707524343,-108.17216026473301,2502.06611v1,Further applications of the Nehari manifold method to functionals in $C^1(X \setminus \{0\})$
772,772,80.67991253515929,25.075186253574287,2502.06554v1,Initial boundary value problems for time-fractional evolution equations in Banach spaces
773,773,112.31014017299727,152.2297342608969,2502.06500v1,Gradient flow of the infinite-volume free energy for lattice systems of continuous spins
774,774,190.91009314130721,-97.07571841226182,2502.06457v1,$L^{2}-$ Well-posedness and Bounded Controllability of KdV-B equation
775,775,943.90312289731,-998.314849291341,2502.06454v1,Existence and Uniqueness of Local Solutions for a Class of Partial Differential-Algebraic Equations
776,776,-13.065055822665109,-234.41801700128977,2502.06433v1,The Stokes problem with Navier boundary conditions in irregular domains
777,777,171.70245832326722,-321.13228717135746,2502.06426v1,Refined blow-up behavior for reaction-diffusion equations with non scale invariant exponential nonlinearities
778,778,11.467483089007224,-514.2031053650188,2502.07824v1,A priori estimates for negative constant scalar curvature conformal metrics with positive constant boundary mean curvature
779,779,-130.0606152531651,-471.2146172543092,2502.06357v1,Strong ill-posedness and non-existence in Sobolev spaces for generalized-SQG
780,780,288.95983598884914,54.2811442412553,2502.06306v2,Scattering for defocusing cubic NLS under locally damped strong trapping
781,781,107.19523630824446,-338.0502344276925,2502.06273v1,Local behaviour of the second order derivatives of solutions to $p$-Laplace equations
782,782,5.125583694955399,-680.4793118706209,2502.06199v1,Uniqueness of Transonic Shock Solutions for Two-Dimensional Steady Compressible Euler Flows in an Expanding Nozzle
783,783,405.0370696551503,-106.60687441786233,2502.06081v1,Monotone operator methods for a class of nonlocal multi-phase variable exponent problems
784,784,-1304.9246569830143,-457.11937814347925,2502.05973v1,On local smoothing estimates for wave equations
785,785,-167.63000911112337,47.465756199747624,2502.05962v1,Slow Patterns in Multilayer Dislocation Evolution with Dynamic Boundary Conditions
786,786,137.38648746064646,-279.55356870175103,2502.05876v1,Morse index and symmetry-breaking bifurcation of positive solutions to the one-dimensional Liouville type equation with a step function weight
787,787,303.059877591295,-225.475981982327,2502.05860v1,Global Dynamics of Nonlocal Diffusion Systems on Time-Varying Domains
788,788,139.0218920536384,-62.791718271804015,2502.05844v1,The nonlinear fast diffusion equation on smooth metric measure spaces: Hamilton-Souplet-Zhang estimates and a Ricci-Perelman super flow
789,789,183.03260626635375,-159.9814320906407,2502.07816v1,"Radial symmetry and sharp asymptotic behaviors of nonnegative solutions to weighted doubly $D^{1,p}$-critical quasi-linear nonlocal elliptic equations with Hardy potential"
790,790,84.43349470357093,530.5021176816562,2502.05810v1,Acoustic nonlinearity parameter tomography with the Jordan-Moore-Gibson-Thompson equation in frequency domain
791,791,-167.24366925255373,-419.07611270759844,2502.05804v1,Lq-Minkowski problem of anisotropic p-torsional rigidity
792,792,-286.9729271437085,-213.72132831708828,2502.05745v1,Global classical solutions to the ionic Vlasov-Poisson-Boltzmann system near Maxwellians
793,793,532.264278052463,-877.8109903708402,2502.05636v1,On existence and continuation of mild solutions of functional-differential equations of neutral type in Banach spaces
794,794,-18.392087999324346,-100.06932528234697,2502.05614v1,Resolvent bounds for repulsive potentials
795,795,63.60337301777429,-446.37162482397866,2502.05579v1,"On stabilization at a soliton for generalized Korteweg--De Vries pure power equation for any power $p\in (1,5)$"
796,796,-285.8514343826802,1.3202574630106048,2502.05545v1,"Relationship among solutions for three-phase change problems with Robin, Dirichlet, and Neumann boundary conditions"
797,797,-322.62224652471883,-369.31869727029505,2502.05532v1,"Nonlocal Micromagnetics: Compactness Criteria, Existence of Minimizers, and Brown's Fundamental Theorem"
798,798,-192.00747345943017,-436.19537871807444,2502.05501v1,On the dynamical Rayleigh-Taylor instability of non-homogeneous fluid in annular region with Naiver-slip boundary
799,799,95.17169997191809,-44.262155755456845,2502.07810v1,Nonexistence of traveling wave solutions in the fractional Rosenau-Hyman equation via homotopy perturbation method
800,800,240.09104737776565,-241.70983576798545,2502.05426v1,Nonlinear eigenvalue problems for a class of quasilinear operator on complete Riemannian manifolds
801,801,-101.7036570742698,-404.69166214199686,2502.05419v1,The non-conservative compressible two-fluid system with common pressure: Global existence and sharp time asymptotics
802,802,84.61048580131401,-359.23970284432903,2502.05326v1,On rigidity of the steady Ericksen-Leslie system
803,803,397.53136990854597,-231.41224038925924,2502.05149v1,Nonlocal perimeters and variations: Extremality and decomposability for finite and infinite horizons
804,804,352.80774185992453,263.8600951109697,2502.05128v1,Tensor tomography for a set of generalized V-line transforms in $\mathbb{R}^2$
805,805,299.7739826098521,-32.76526899015968,2502.05089v1,Metaplectic operators with quasi-diagonal kernels
806,806,13.193924021093839,-124.39690276047926,2502.05249v1,On Milnor's criterion for deciding whether a surface is hyperbolic or parabolic for biharmonic functions
807,807,195.17135413203164,-137.0630436764276,2502.07808v1,Asymptotic modelling of a skin effect in magnetic conductors
808,808,-772.9199755609799,-1146.2233981132742,2502.04994v1,Natural convection in the horizontal annulus: critical Rayleigh number for the steady problem
809,809,-170.89625489208012,-259.82084387719044,2502.04982v2,On the well-posedness of (nonlinear) rough continuity equations
810,810,8.675607204918558,208.6767735702788,2502.04939v1,Semi-discrete linear hyperbolic polyharmonic flows of closed polygons
811,811,-42.94176412320257,-398.0514356249229,2502.04884v1,$Φ^4_3$ Theory from many-body quantum Gibbs states
812,812,-248.54035823200306,-320.2789814431324,2502.04871v1,Finite volume element method for Landau-Lifshitz equation
813,813,-654.5980265164867,1308.31646485292,2502.04826v1,Null coordinates for quasi-periodic $(1+1)$-dimensional wave operators on the circle with applications to reducibility
814,814,126.50902940396936,108.41914048211132,2502.04821v1,A time-dependent inverse source problem for a semilinear pseudo-parabolic equation with Neumann boundary condition
815,815,-290.166283489594,-307.5461253869061,2502.04812v1,Serrin's overdetermined problems on epigraphs
816,816,142.57104880823283,-110.37785490112168,2502.04805v1,Monotonicity for solutions to semilinear problems in epigraphs
817,817,-20.439827756675705,-170.41606375099184,2502.04803v1,An Onsager type theorem for the Euler-Boussinesq equations in two spatial dimensions
818,818,515.571177886467,-57.883666383978785,2502.04767v2,A symmetric boundary integral formulation for time-domain acoustic-elastic scattering
819,819,604.9138493933705,-420.2608103892715,2502.04715v1,Monge solutions of time-dependent Hamilton-Jacobi equations in metric spaces
820,820,263.69269536410985,-290.6050674427854,2502.04676v1,Refined regularity for nonlocal elliptic equations and applications
821,821,-15.47691960783705,-304.5391940135024,2502.04614v1,A-priori estimates for generalized Korteweg-de Vries equations in $H^{-1}(\mathbb{R})$
822,822,-1.9883014379829205,-207.54275613464984,2502.04572v1,Global Geometry within an SPDE Well-Posedness Problem
823,823,-28.78933634662286,-490.65971247697735,2502.04532v1,Multiple nodal solutions of planar Stein-Weiss equations
824,824,224.9844476928831,411.6489541455018,2502.04312v1,Consistency of augmentation graph and network approximability in contrastive learning
825,825,-112.22992341393802,-171.5486988903293,2502.04222v1,Separation Property for the Nonlocal Cahn Hilliard Brinkman System with Singular Potential and Degenerate Mobility
826,826,-341.7373655377056,-132.8153189611619,2502.04160v1,Lotka-Volterra-type kinetic equations for competing species
827,827,164.47833039747744,-127.69830864376868,2502.04145v1,Analysis for non-local phase transitions close to the critical exponent $s=\frac12$
828,828,341.7013319361363,-237.796969125386,2502.04107v1,Boundary regularity for nonlocal elliptic equations over Reifenberg flat domains
829,829,289.317217771112,12.07443651410307,2502.04061v1,On the interplay between the light ray and the magnetic X-ray transforms
830,830,255.6575814184135,-92.33021257389473,2502.04007v1,Cancellation properties and unconditional well-posedness for fifth order modified KdV type equations with periodic boundary conditions
831,831,449.09698300069556,-318.9320990999236,2502.03931v2,Finite time blow-up for a nonlinear parabolic equation with smooth coefficients
832,832,642.1955067095122,-129.75468654434238,2502.03898v1,Feedback stabilization for a spatial-dependent Sterile Insect Technique model with Allee Effect
833,833,297.5775653194665,-193.33294240761282,2502.03840v1,Beyond uniqueness: Relaxation calculus of junction conditions for coercive Hamilton-Jacobi equations
834,834,221.9540608763828,-283.36387623397343,2502.03838v1,On the spectral theory of sign-changing Laplace operators
835,835,-21.36102913784146,-390.2963375933947,2502.03823v1,Stability of the Euclidean 3-ball under L2-curvature pinching
836,836,151.5710512903102,-131.8349435230647,2502.03815v1,Runge type approximation results for spaces of smooth Whitney jets
837,837,168.3584112215914,-202.11491650042478,2502.03800v1,Exact controllability of anisotropic 1D partial differential equations in spaces of analytic functions
838,838,-474.5521129256525,-152.01145952303392,2502.03735v1,Existence and stability of various models describing behaviour of the thermoviscoelastic-rate type fluids
839,839,-82.41517830345383,-497.86743084428906,2502.03733v1,The Global Existence and Uniqueness of Maxwell-Chern-Simons-Higgs Equation in (2+1) Dimensions
